user_id,event_date,event_type,purchase_amount
9923c4,2019-08-20 00:12:42,simple_event,
1c56bb,2019-08-20 00:13:21,simple_event,
2fe016,2019-08-20 00:13:38,simple_event,
4fc80f,2019-08-20 00:13:57,registration,
f5b0ec,2019-08-20 00:14:22,simple_event,
a64cec,2019-08-20 00:14:42,simple_event,
80184a,2019-08-20 00:15:47,simple_event,
b57441,2019-08-20 00:15:56,simple_event,
e61b80,2019-08-20 00:16:19,simple_event,
8f54c3,2019-08-20 00:16:46,simple_event,
762f0b,2019-08-20 00:17:17,simple_event,
1ce7f8,2019-08-20 00:17:25,simple_event,
0f1f18,2019-08-20 00:17:34,registration,
4cae84,2019-08-20 00:18:01,simple_event,
579a8a,2019-08-20 00:18:08,simple_event,
36d594,2019-08-20 00:20:11,simple_event,
dd2044,2019-08-20 00:20:58,simple_event,
0a80f0,2019-08-20 00:23:06,simple_event,
ad2a96,2019-08-20 00:23:10,purchase,30
8db8c4,2019-08-20 00:23:23,simple_event,
fa3e40,2019-08-20 00:23:45,simple_event,
d148c5,2019-08-20 00:24:03,purchase,10
77d98e,2019-08-20 00:24:24,purchase,30
8ee303,2019-08-20 00:24:42,simple_event,
3f9331,2019-08-20 00:24:49,purchase,20
7fb88c,2019-08-20 00:25:15,simple_event,
2dd9d5,2019-08-20 00:26:01,simple_event,
803647,2019-08-20 00:26:08,simple_event,
085c3f,2019-08-20 00:26:52,simple_event,
cc4605,2019-08-20 00:27:09,simple_event,
7e69c8,2019-08-20 00:27:19,simple_event,
5fb555,2019-08-20 00:27:32,purchase,50
cb6b68,2019-08-20 00:27:33,simple_event,
8a933a,2019-08-20 00:28:03,purchase,20
651b54,2019-08-20 00:29:19,simple_event,
9553f7,2019-08-20 00:29:24,simple_event,
387668,2019-08-20 00:29:45,simple_event,
d1cf80,2019-08-20 00:29:50,simple_event,
8368fd,2019-08-20 00:30:04,simple_event,
08c102,2019-08-20 00:31:22,simple_event,
7dcbdb,2019-08-20 00:31:48,purchase,20
644518,2019-08-20 00:32:03,simple_event,
45113e,2019-08-20 00:32:13,simple_event,
fe5ca4,2019-08-20 00:33:05,registration,
00f434,2019-08-20 00:33:26,simple_event,
a8aa9b,2019-08-20 00:33:38,simple_event,
43ee25,2019-08-20 00:37:00,simple_event,
1f1e88,2019-08-20 00:38:42,simple_event,
f0bbeb,2019-08-20 00:38:58,simple_event,
a81dd0,2019-08-20 00:39:27,simple_event,
eb98ff,2019-08-20 00:39:54,simple_event,
dbe102,2019-08-20 00:40:23,simple_event,
d45269,2019-08-20 00:40:37,simple_event,
13fe7a,2019-08-20 00:40:38,simple_event,
27c6b6,2019-08-20 00:40:40,simple_event,
98eac0,2019-08-20 00:41:14,simple_event,
a412ee,2019-08-20 00:41:47,simple_event,
8b788d,2019-08-20 00:41:49,simple_event,
f9b525,2019-08-20 00:42:04,simple_event,
1dd0e0,2019-08-20 00:42:43,registration,
a2e700,2019-08-20 00:43:15,simple_event,
977129,2019-08-20 00:43:56,simple_event,
c9ec4f,2019-08-20 00:44:22,purchase,30
9b4060,2019-08-20 00:44:30,simple_event,
63a349,2019-08-20 00:44:49,simple_event,
6f48ec,2019-08-20 00:45:32,simple_event,
04fd43,2019-08-20 00:46:00,simple_event,
c95cfd,2019-08-20 00:46:02,simple_event,
bc66cb,2019-08-20 00:47:05,registration,
48c495,2019-08-20 00:47:44,simple_event,
d1fb0f,2019-08-20 00:48:21,purchase,10
e630f0,2019-08-20 00:49:56,simple_event,
993efa,2019-08-20 00:50:12,simple_event,
279214,2019-08-20 00:50:58,simple_event,
36c57b,2019-08-20 00:51:09,simple_event,
f36e5c,2019-08-20 00:52:39,simple_event,
9a1986,2019-08-20 00:52:58,simple_event,
7fb4e0,2019-08-20 00:53:15,simple_event,
9f3d5d,2019-08-20 00:53:44,simple_event,
bd0dcd,2019-08-20 00:53:46,purchase,20
aee78b,2019-08-20 00:54:11,simple_event,
1da8f3,2019-08-20 00:54:13,registration,
20a616,2019-08-20 00:54:15,simple_event,
dc18cc,2019-08-20 00:54:28,simple_event,
b83407,2019-08-20 00:54:58,simple_event,
85a9ef,2019-08-20 00:55:08,simple_event,
507ebb,2019-08-20 00:56:04,purchase,50
413bfa,2019-08-20 00:56:42,simple_event,
19b25c,2019-08-20 00:57:31,simple_event,
fa3e40,2019-08-20 00:58:06,simple_event,
e7330e,2019-08-20 00:58:18,registration,
3863f7,2019-08-20 00:58:19,simple_event,
de3529,2019-08-20 00:58:25,simple_event,
316ba5,2019-08-20 00:58:29,registration,
969b1b,2019-08-20 01:00:01,purchase,20
03fafe,2019-08-20 01:00:55,registration,
12a6b8,2019-08-20 01:02:17,registration,
51fc9d,2019-08-20 01:03:25,simple_event,
2d6fa5,2019-08-20 01:03:29,simple_event,
0d5d15,2019-08-20 01:03:43,simple_event,
c4ca88,2019-08-20 01:03:58,simple_event,
ba7fe1,2019-08-20 01:04:12,simple_event,
206963,2019-08-20 01:04:19,simple_event,
8e82cc,2019-08-20 01:04:25,purchase,30
fd2dcd,2019-08-20 01:04:32,simple_event,
136f86,2019-08-20 01:04:53,simple_event,
d60005,2019-08-20 01:05:40,simple_event,
543b98,2019-08-20 01:06:46,simple_event,
14cc69,2019-08-20 01:06:59,simple_event,
7f0fbd,2019-08-20 01:07:16,simple_event,
108557,2019-08-20 01:08:13,simple_event,
41853d,2019-08-20 01:08:31,registration,
fb71d9,2019-08-20 01:08:47,simple_event,
7069d3,2019-08-20 01:09:15,simple_event,
a21796,2019-08-20 01:10:01,simple_event,
c934a7,2019-08-20 01:10:25,simple_event,
82a80a,2019-08-20 01:11:21,simple_event,
64956c,2019-08-20 01:11:38,simple_event,
072378,2019-08-20 01:12:26,simple_event,
d5a7df,2019-08-20 01:12:28,simple_event,
03fafe,2019-08-20 01:12:58,simple_event,
f5ab55,2019-08-20 01:13:21,simple_event,
d416b7,2019-08-20 01:13:34,simple_event,
ea62a9,2019-08-20 01:13:36,registration,
00082c,2019-08-20 01:14:44,simple_event,
bea824,2019-08-20 01:16:00,simple_event,
10149d,2019-08-20 01:16:22,simple_event,
500878,2019-08-20 01:17:37,simple_event,
54e1d8,2019-08-20 01:17:38,simple_event,
42b8fa,2019-08-20 01:18:32,simple_event,
533a67,2019-08-20 01:18:35,registration,
a4ded4,2019-08-20 01:19:19,simple_event,
a083ab,2019-08-20 01:19:29,simple_event,
989c2d,2019-08-20 01:20:21,simple_event,
10f5eb,2019-08-20 01:20:47,simple_event,
fff4aa,2019-08-20 01:21:17,simple_event,
53fba8,2019-08-20 01:22:04,simple_event,
3f3a94,2019-08-20 01:22:48,simple_event,
4388f8,2019-08-20 01:23:04,simple_event,
6f5e41,2019-08-20 01:24:23,registration,
63fbbd,2019-08-20 01:24:37,purchase,10
9db987,2019-08-20 01:25:24,simple_event,
9544ec,2019-08-20 01:25:37,simple_event,
6b1593,2019-08-20 01:25:43,simple_event,
f1b677,2019-08-20 01:25:49,simple_event,
7aa3ab,2019-08-20 01:25:51,purchase,20
928196,2019-08-20 01:26:13,registration,
0ff5bb,2019-08-20 01:26:20,simple_event,
aa6afe,2019-08-20 01:26:24,registration,
93ecc9,2019-08-20 01:26:34,simple_event,
ace01e,2019-08-20 01:27:51,simple_event,
9f6f35,2019-08-20 01:28:12,simple_event,
3ba705,2019-08-20 01:29:39,purchase,50
8e08f8,2019-08-20 01:30:34,simple_event,
a40a11,2019-08-20 01:31:21,simple_event,
2f1a1d,2019-08-20 01:31:34,simple_event,
6880ce,2019-08-20 01:31:46,simple_event,
48341a,2019-08-20 01:34:16,simple_event,
5243e7,2019-08-20 01:35:02,simple_event,
e9487b,2019-08-20 01:35:14,simple_event,
9febdf,2019-08-20 01:35:25,purchase,10
655698,2019-08-20 01:37:56,simple_event,
622470,2019-08-20 01:38:06,simple_event,
6c49f0,2019-08-20 01:39:42,simple_event,
2c28d5,2019-08-20 01:40:29,simple_event,
8661ac,2019-08-20 01:40:36,purchase,20
931bff,2019-08-20 01:43:50,simple_event,
2fe016,2019-08-20 01:44:05,simple_event,
8f789f,2019-08-20 01:44:43,registration,
4172c6,2019-08-20 01:45:03,simple_event,
1f7e10,2019-08-20 01:45:57,simple_event,
a0f089,2019-08-20 01:47:20,simple_event,
7f4803,2019-08-20 01:47:36,simple_event,
090394,2019-08-20 01:47:49,simple_event,
28269b,2019-08-20 01:48:25,simple_event,
323c10,2019-08-20 01:48:49,simple_event,
5b7738,2019-08-20 01:48:55,simple_event,
fae866,2019-08-20 01:49:00,simple_event,
e3e6f2,2019-08-20 01:50:07,simple_event,
121846,2019-08-20 01:50:13,simple_event,
5ac09f,2019-08-20 01:50:29,registration,
3655a0,2019-08-20 01:50:55,simple_event,
b96292,2019-08-20 01:51:16,simple_event,
db161a,2019-08-20 01:51:32,registration,
79eab6,2019-08-20 01:51:32,simple_event,
04630f,2019-08-20 01:53:20,registration,
68a3ac,2019-08-20 01:53:31,simple_event,
0556b2,2019-08-20 01:53:32,simple_event,
314df1,2019-08-20 01:53:49,simple_event,
d843a5,2019-08-20 01:53:58,simple_event,
cba7a7,2019-08-20 01:54:38,simple_event,
3784b1,2019-08-20 01:55:56,simple_event,
96aa80,2019-08-20 01:57:54,purchase,50
e56dbf,2019-08-20 01:57:56,simple_event,
e8fd2f,2019-08-20 01:59:03,simple_event,
5fdbd1,2019-08-20 01:59:10,simple_event,
526ae1,2019-08-20 01:59:45,simple_event,
6912b6,2019-08-20 02:00:12,simple_event,
46e562,2019-08-20 02:00:56,simple_event,
26eb90,2019-08-20 02:01:02,simple_event,
ed1c55,2019-08-20 02:01:51,simple_event,
a9b598,2019-08-20 02:04:11,simple_event,
94c30f,2019-08-20 02:04:15,simple_event,
1ff177,2019-08-20 02:04:50,simple_event,
540a8c,2019-08-20 02:04:54,simple_event,
65b1d7,2019-08-20 02:05:35,registration,
82a80a,2019-08-20 02:05:40,simple_event,
f20cd7,2019-08-20 02:05:48,simple_event,
978452,2019-08-20 02:05:50,simple_event,
be4ab3,2019-08-20 02:06:18,simple_event,
3f2018,2019-08-20 02:06:50,simple_event,
1925d6,2019-08-20 02:07:37,simple_event,
bbb690,2019-08-20 02:08:52,simple_event,
586cb8,2019-08-20 02:09:12,simple_event,
b3457d,2019-08-20 02:09:28,simple_event,
fc3d59,2019-08-20 02:09:50,simple_event,
271a04,2019-08-20 02:09:52,simple_event,
b0c8e3,2019-08-20 02:10:51,simple_event,
03438c,2019-08-20 02:10:56,purchase,20
9ea7bb,2019-08-20 02:12:17,purchase,10
8e08f8,2019-08-20 02:13:06,simple_event,
a73ad4,2019-08-20 02:13:30,simple_event,
9b8736,2019-08-20 02:13:47,simple_event,
cb0aeb,2019-08-20 02:14:33,simple_event,
a0766f,2019-08-20 02:15:35,simple_event,
d38340,2019-08-20 02:16:02,simple_event,
4ebb36,2019-08-20 02:16:09,simple_event,
12c73f,2019-08-20 02:17:18,simple_event,
a4bd2a,2019-08-20 02:17:35,simple_event,
b6065e,2019-08-20 02:17:42,simple_event,
d3d155,2019-08-20 02:17:49,simple_event,
bcf6f2,2019-08-20 02:18:24,purchase,40
f41c86,2019-08-20 02:18:53,simple_event,
8a390a,2019-08-20 02:21:12,simple_event,
2d9a85,2019-08-20 02:21:59,simple_event,
5efc96,2019-08-20 02:22:21,purchase,40
0eea6c,2019-08-20 02:22:29,purchase,40
c726b3,2019-08-20 02:23:22,simple_event,
56b41c,2019-08-20 02:23:48,simple_event,
23ffa6,2019-08-20 02:23:48,simple_event,
f6aeaa,2019-08-20 02:24:05,simple_event,
73e252,2019-08-20 02:24:23,simple_event,
39e076,2019-08-20 02:25:14,simple_event,
647533,2019-08-20 02:25:33,simple_event,
2ffecf,2019-08-20 02:27:54,simple_event,
ad2ec0,2019-08-20 02:28:11,simple_event,
af5149,2019-08-20 02:29:22,simple_event,
95d6ac,2019-08-20 02:29:36,simple_event,
3563aa,2019-08-20 02:29:45,simple_event,
66777c,2019-08-20 02:29:47,simple_event,
f204bc,2019-08-20 02:31:24,simple_event,
b8fc82,2019-08-20 02:32:11,purchase,20
15f12a,2019-08-20 02:32:36,simple_event,
496b54,2019-08-20 02:32:45,simple_event,
221a0b,2019-08-20 02:32:56,simple_event,
42e899,2019-08-20 02:33:21,purchase,30
38b03a,2019-08-20 02:34:02,simple_event,
c44879,2019-08-20 02:34:55,simple_event,
2af969,2019-08-20 02:35:51,simple_event,
0793c6,2019-08-20 02:36:01,purchase,10
b64fbc,2019-08-20 02:36:46,simple_event,
f95c9f,2019-08-20 02:36:55,simple_event,
94c30f,2019-08-20 02:37:05,simple_event,
a413c7,2019-08-20 02:37:09,simple_event,
895bed,2019-08-20 02:37:10,simple_event,
37077b,2019-08-20 02:37:13,simple_event,
cc893b,2019-08-20 02:37:40,registration,
37266e,2019-08-20 02:39:02,purchase,10
6baede,2019-08-20 02:39:22,simple_event,
4db645,2019-08-20 02:39:39,simple_event,
44a1de,2019-08-20 02:39:52,simple_event,
418779,2019-08-20 02:41:06,simple_event,
da62ac,2019-08-20 02:41:24,simple_event,
e1d4ac,2019-08-20 02:41:37,simple_event,
8aa32e,2019-08-20 02:41:55,simple_event,
535600,2019-08-20 02:42:07,simple_event,
92b315,2019-08-20 02:42:24,simple_event,
d68842,2019-08-20 02:42:37,simple_event,
47440d,2019-08-20 02:43:03,simple_event,
0f313f,2019-08-20 02:43:24,simple_event,
c0ccfe,2019-08-20 02:44:01,simple_event,
0d2fb2,2019-08-20 02:44:07,simple_event,
b2ab57,2019-08-20 02:44:47,simple_event,
f9d399,2019-08-20 02:45:06,simple_event,
45d551,2019-08-20 02:45:15,simple_event,
2da883,2019-08-20 02:45:43,simple_event,
139d62,2019-08-20 02:45:51,simple_event,
28425d,2019-08-20 02:46:38,purchase,40
5affce,2019-08-20 02:47:19,simple_event,
0604e4,2019-08-20 02:48:48,simple_event,
f6e974,2019-08-20 02:49:08,simple_event,
26a5ad,2019-08-20 02:49:20,simple_event,
5f6b26,2019-08-20 02:50:40,simple_event,
318e32,2019-08-20 02:50:51,simple_event,
b0d4cd,2019-08-20 02:51:07,registration,
79f6e1,2019-08-20 02:51:26,simple_event,
098547,2019-08-20 02:51:48,simple_event,
2fb8b6,2019-08-20 02:52:25,purchase,40
42c3b8,2019-08-20 02:53:41,simple_event,
06897d,2019-08-20 02:56:38,simple_event,
0afee5,2019-08-20 02:56:44,simple_event,
56b42a,2019-08-20 02:56:55,simple_event,
73bd1d,2019-08-20 02:56:57,simple_event,
4ffe0d,2019-08-20 02:57:36,simple_event,
3db698,2019-08-20 02:57:48,registration,
6995d3,2019-08-20 02:58:19,registration,
4012d3,2019-08-20 02:58:19,simple_event,
5b89b9,2019-08-20 02:58:34,simple_event,
f0fbf0,2019-08-20 02:58:48,simple_event,
7aa3ab,2019-08-20 02:59:27,simple_event,
63dbfb,2019-08-20 02:59:49,registration,
d7bb71,2019-08-20 03:00:28,simple_event,
0f63ad,2019-08-20 03:00:45,simple_event,
a39e8e,2019-08-20 03:01:39,purchase,40
a49e70,2019-08-20 03:02:13,simple_event,
c03c9d,2019-08-20 03:02:27,simple_event,
a2f94a,2019-08-20 03:03:49,purchase,10
a7a130,2019-08-20 03:04:21,registration,
214509,2019-08-20 03:04:27,simple_event,
c96550,2019-08-20 03:04:27,simple_event,
8b5674,2019-08-20 03:05:09,simple_event,
162734,2019-08-20 03:06:16,simple_event,
360d10,2019-08-20 03:07:12,simple_event,
191d03,2019-08-20 03:07:34,purchase,40
99c8f0,2019-08-20 03:08:15,simple_event,
dfca4f,2019-08-20 03:08:17,simple_event,
0153f6,2019-08-20 03:10:29,simple_event,
3837b4,2019-08-20 03:11:17,simple_event,
825600,2019-08-20 03:11:39,purchase,30
013e35,2019-08-20 03:12:24,simple_event,
359a74,2019-08-20 03:12:33,simple_event,
d50439,2019-08-20 03:13:14,purchase,10
bc66bb,2019-08-20 03:13:28,simple_event,
229c78,2019-08-20 03:13:35,simple_event,
6d20ed,2019-08-20 03:13:59,purchase,50
ac9f37,2019-08-20 03:14:23,simple_event,
14cc69,2019-08-20 03:14:32,simple_event,
dd8f95,2019-08-20 03:15:18,simple_event,
3c663d,2019-08-20 03:15:29,simple_event,
87a4bf,2019-08-20 03:15:31,simple_event,
8f1377,2019-08-20 03:16:04,simple_event,
ce75c1,2019-08-20 03:16:39,simple_event,
cc90fd,2019-08-20 03:16:54,simple_event,
768a8e,2019-08-20 03:17:14,simple_event,
c0c66e,2019-08-20 03:17:37,simple_event,
e7372e,2019-08-20 03:19:05,simple_event,
99806f,2019-08-20 03:19:17,simple_event,
89b91e,2019-08-20 03:19:51,simple_event,
a9cf7f,2019-08-20 03:20:05,simple_event,
f56588,2019-08-20 03:20:29,simple_event,
8f878f,2019-08-20 03:21:13,simple_event,
6906a9,2019-08-20 03:22:03,simple_event,
834b67,2019-08-20 03:22:11,simple_event,
177822,2019-08-20 03:22:28,simple_event,
e6ef69,2019-08-20 03:22:35,simple_event,
6be701,2019-08-20 03:22:56,simple_event,
a77110,2019-08-20 03:23:21,simple_event,
797b5a,2019-08-20 03:24:03,simple_event,
f44b53,2019-08-20 03:25:13,simple_event,
649048,2019-08-20 03:25:58,simple_event,
97dfdd,2019-08-20 03:26:01,simple_event,
bdf28d,2019-08-20 03:26:35,simple_event,
81356a,2019-08-20 03:27:20,simple_event,
f2d4ef,2019-08-20 03:27:33,simple_event,
e54788,2019-08-20 03:28:39,simple_event,
cc89bb,2019-08-20 03:28:41,simple_event,
63273e,2019-08-20 03:29:59,simple_event,
504fd3,2019-08-20 03:30:55,simple_event,
0b9ee6,2019-08-20 03:31:13,simple_event,
e095c2,2019-08-20 03:31:20,simple_event,
6baede,2019-08-20 03:32:10,simple_event,
839009,2019-08-20 03:32:47,registration,
a07b8e,2019-08-20 03:33:01,simple_event,
3ecfa2,2019-08-20 03:33:49,purchase,30
08509d,2019-08-20 03:34:58,simple_event,
b5f5ff,2019-08-20 03:35:51,simple_event,
307d56,2019-08-20 03:37:03,simple_event,
0885df,2019-08-20 03:37:13,registration,
3f9d42,2019-08-20 03:37:25,simple_event,
183b87,2019-08-20 03:37:47,simple_event,
11cc3f,2019-08-20 03:38:35,simple_event,
475f7e,2019-08-20 03:39:55,simple_event,
6a06d8,2019-08-20 03:40:05,simple_event,
c20f76,2019-08-20 03:40:09,simple_event,
92e7d5,2019-08-20 03:41:06,simple_event,
2e4dcb,2019-08-20 03:41:39,simple_event,
e26a98,2019-08-20 03:41:58,simple_event,
5fa54b,2019-08-20 03:42:15,simple_event,
156bcd,2019-08-20 03:44:09,simple_event,
66efc3,2019-08-20 03:44:16,purchase,10
26ed59,2019-08-20 03:44:23,simple_event,
ed16cc,2019-08-20 03:44:23,registration,
00b23c,2019-08-20 03:45:00,purchase,20
09f5c2,2019-08-20 03:46:52,simple_event,
fff4aa,2019-08-20 03:47:33,simple_event,
5d342e,2019-08-20 03:47:35,simple_event,
56af95,2019-08-20 03:48:11,simple_event,
337e93,2019-08-20 03:49:31,simple_event,
1dd054,2019-08-20 03:50:09,simple_event,
652799,2019-08-20 03:50:41,purchase,20
09064c,2019-08-20 03:50:51,simple_event,
673d17,2019-08-20 03:51:47,purchase,50
c74226,2019-08-20 03:52:00,registration,
3bbf81,2019-08-20 03:52:28,simple_event,
a7f113,2019-08-20 03:53:36,simple_event,
c84a55,2019-08-20 03:53:40,simple_event,
964a4b,2019-08-20 03:54:12,simple_event,
eb98ff,2019-08-20 03:55:01,simple_event,
1fbb86,2019-08-20 03:55:13,simple_event,
9cc1fc,2019-08-20 03:55:18,simple_event,
651c9d,2019-08-20 03:57:01,simple_event,
8910df,2019-08-20 03:57:44,simple_event,
d08d0b,2019-08-20 03:58:15,simple_event,
d3d7c0,2019-08-20 03:58:25,registration,
f797fa,2019-08-20 03:59:11,simple_event,
140455,2019-08-20 03:59:15,simple_event,
ce033e,2019-08-20 04:00:12,simple_event,
466802,2019-08-20 04:00:57,simple_event,
b4529d,2019-08-20 04:01:03,simple_event,
3e036a,2019-08-20 04:01:10,purchase,20
251eb2,2019-08-20 04:01:10,purchase,20
ecc88d,2019-08-20 04:01:23,simple_event,
be0025,2019-08-20 04:01:41,registration,
51fc9d,2019-08-20 04:01:49,simple_event,
e0a781,2019-08-20 04:02:32,simple_event,
7b3755,2019-08-20 04:02:52,simple_event,
dd9033,2019-08-20 04:03:22,simple_event,
011873,2019-08-20 04:04:03,purchase,20
11a703,2019-08-20 04:04:21,simple_event,
231134,2019-08-20 04:04:49,simple_event,
9ee5b6,2019-08-20 04:05:05,simple_event,
9f7d72,2019-08-20 04:05:41,simple_event,
997397,2019-08-20 04:06:18,registration,
974bb1,2019-08-20 04:06:25,simple_event,
c6042c,2019-08-20 04:06:45,simple_event,
ad2072,2019-08-20 04:08:35,simple_event,
0da9c9,2019-08-20 04:09:17,simple_event,
d5945b,2019-08-20 04:09:31,simple_event,
22c811,2019-08-20 04:09:41,simple_event,
b40baa,2019-08-20 04:10:14,simple_event,
96112e,2019-08-20 04:10:36,simple_event,
0e125a,2019-08-20 04:10:46,simple_event,
56de25,2019-08-20 04:10:59,simple_event,
c6baca,2019-08-20 04:11:52,simple_event,
86dadf,2019-08-20 04:12:47,simple_event,
037a71,2019-08-20 04:13:02,simple_event,
65b296,2019-08-20 04:13:05,simple_event,
0f9148,2019-08-20 04:13:35,simple_event,
22b00f,2019-08-20 04:14:13,simple_event,
faad60,2019-08-20 04:14:20,simple_event,
3be5b0,2019-08-20 04:15:07,simple_event,
ab3b88,2019-08-20 04:15:22,simple_event,
882132,2019-08-20 04:15:34,simple_event,
580037,2019-08-20 04:16:06,registration,
9b48ea,2019-08-20 04:16:25,simple_event,
ef069c,2019-08-20 04:17:43,simple_event,
a48bd9,2019-08-20 04:17:49,simple_event,
1a0ac9,2019-08-20 04:18:02,purchase,50
53f80f,2019-08-20 04:18:19,simple_event,
46c601,2019-08-20 04:18:44,simple_event,
03438c,2019-08-20 04:19:55,simple_event,
eaaa08,2019-08-20 04:20:10,simple_event,
69ccd7,2019-08-20 04:20:31,simple_event,
c217d9,2019-08-20 04:21:21,simple_event,
c0166f,2019-08-20 04:22:00,simple_event,
3dcafe,2019-08-20 04:22:48,simple_event,
c8c3e1,2019-08-20 04:22:57,registration,
ab6b2d,2019-08-20 04:23:36,simple_event,
f2d5f2,2019-08-20 04:23:50,simple_event,
c03c42,2019-08-20 04:24:48,registration,
b39263,2019-08-20 04:25:03,purchase,30
f34e66,2019-08-20 04:25:26,simple_event,
b5808c,2019-08-20 04:25:49,simple_event,
1dbd84,2019-08-20 04:26:01,registration,
b8144a,2019-08-20 04:26:06,purchase,30
8d8e42,2019-08-20 04:26:07,simple_event,
041cb6,2019-08-20 04:27:15,simple_event,
080d3c,2019-08-20 04:27:28,simple_event,
e5585f,2019-08-20 04:27:39,simple_event,
ca3748,2019-08-20 04:27:53,simple_event,
125605,2019-08-20 04:27:55,simple_event,
049796,2019-08-20 04:28:02,registration,
34a5fb,2019-08-20 04:28:07,simple_event,
0e1ec4,2019-08-20 04:28:13,registration,
0ff365,2019-08-20 04:28:34,simple_event,
eac876,2019-08-20 04:29:12,simple_event,
4e90a9,2019-08-20 04:30:24,simple_event,
16b5b0,2019-08-20 04:30:39,simple_event,
aef0ea,2019-08-20 04:30:46,simple_event,
a39e8e,2019-08-20 04:31:35,purchase,10
a532a7,2019-08-20 04:32:28,simple_event,
95789b,2019-08-20 04:32:30,simple_event,
ae3223,2019-08-20 04:33:55,simple_event,
7fe401,2019-08-20 04:34:04,simple_event,
d2a115,2019-08-20 04:34:47,simple_event,
3d232f,2019-08-20 04:35:11,simple_event,
5819ad,2019-08-20 04:35:48,simple_event,
1568a4,2019-08-20 04:36:11,simple_event,
b0da04,2019-08-20 04:36:11,simple_event,
6aad16,2019-08-20 04:36:25,simple_event,
dc78ec,2019-08-20 04:37:20,simple_event,
5855c1,2019-08-20 04:37:23,simple_event,
578a4d,2019-08-20 04:37:57,simple_event,
e62892,2019-08-20 04:38:22,simple_event,
6af579,2019-08-20 04:38:28,simple_event,
4d8b2a,2019-08-20 04:38:47,simple_event,
63d95a,2019-08-20 04:39:41,simple_event,
50ae71,2019-08-20 04:40:15,simple_event,
462321,2019-08-20 04:40:39,registration,
ba84e9,2019-08-20 04:41:27,simple_event,
526089,2019-08-20 04:42:25,registration,
2fe016,2019-08-20 04:42:46,simple_event,
9fbed0,2019-08-20 04:43:25,simple_event,
5c0157,2019-08-20 04:43:56,simple_event,
3d0e3e,2019-08-20 04:44:01,simple_event,
f36e5c,2019-08-20 04:44:22,simple_event,
3d8058,2019-08-20 04:44:53,simple_event,
c934a7,2019-08-20 04:44:54,purchase,10
dffaea,2019-08-20 04:45:17,registration,
6a77e6,2019-08-20 04:46:29,simple_event,
9782b7,2019-08-20 04:47:08,simple_event,
e74636,2019-08-20 04:47:12,simple_event,
c65385,2019-08-20 04:49:18,simple_event,
84f0b8,2019-08-20 04:50:22,purchase,50
32afa7,2019-08-20 04:50:32,simple_event,
d3e040,2019-08-20 04:50:47,simple_event,
6399bf,2019-08-20 04:50:56,simple_event,
7a7c2a,2019-08-20 04:51:01,simple_event,
25f811,2019-08-20 04:52:50,simple_event,
70f935,2019-08-20 04:52:58,simple_event,
afe4ea,2019-08-20 04:53:03,simple_event,
4ba0cb,2019-08-20 04:53:20,simple_event,
be847e,2019-08-20 04:53:56,simple_event,
759012,2019-08-20 04:54:26,simple_event,
b40baa,2019-08-20 04:54:28,simple_event,
952d6a,2019-08-20 04:54:57,simple_event,
0fc660,2019-08-20 04:55:44,simple_event,
99674e,2019-08-20 04:56:31,simple_event,
852c1e,2019-08-20 04:57:07,registration,
5ab0d7,2019-08-20 04:57:30,simple_event,
5d9fee,2019-08-20 04:57:33,simple_event,
5ae484,2019-08-20 04:58:53,simple_event,
9f702d,2019-08-20 04:59:17,simple_event,
726ea6,2019-08-20 05:00:30,purchase,50
95d77b,2019-08-20 05:01:39,simple_event,
76d91c,2019-08-20 05:02:13,simple_event,
527dce,2019-08-20 05:03:18,simple_event,
b9b2a2,2019-08-20 05:03:20,simple_event,
9b9232,2019-08-20 05:03:39,simple_event,
7f27ee,2019-08-20 05:04:07,simple_event,
e40639,2019-08-20 05:04:53,simple_event,
609eb0,2019-08-20 05:06:33,simple_event,
aa5055,2019-08-20 05:06:49,simple_event,
66e7e0,2019-08-20 05:06:59,simple_event,
7129b5,2019-08-20 05:07:15,simple_event,
806d45,2019-08-20 05:08:17,simple_event,
795749,2019-08-20 05:08:19,simple_event,
ba1565,2019-08-20 05:08:26,registration,
843536,2019-08-20 05:08:44,registration,
211c5d,2019-08-20 05:08:51,simple_event,
d3d7c0,2019-08-20 05:09:32,simple_event,
97dfdd,2019-08-20 05:09:45,simple_event,
c0166f,2019-08-20 05:10:14,simple_event,
5c7cfb,2019-08-20 05:11:12,simple_event,
75adf3,2019-08-20 05:11:13,simple_event,
bdc5f3,2019-08-20 05:11:20,simple_event,
39fd97,2019-08-20 05:12:05,registration,
7bd761,2019-08-20 05:12:47,simple_event,
9d15c9,2019-08-20 05:13:08,simple_event,
41383a,2019-08-20 05:13:45,registration,
a81954,2019-08-20 05:14:16,simple_event,
a3976a,2019-08-20 05:14:26,purchase,20
0373d3,2019-08-20 05:15:00,simple_event,
3f2aec,2019-08-20 05:15:34,purchase,40
5d7a6b,2019-08-20 05:15:50,simple_event,
560483,2019-08-20 05:15:57,simple_event,
cfc770,2019-08-20 05:16:08,simple_event,
45227d,2019-08-20 05:16:24,simple_event,
bb1cc9,2019-08-20 05:17:00,simple_event,
5481cd,2019-08-20 05:17:08,simple_event,
d87080,2019-08-20 05:17:29,simple_event,
e7c316,2019-08-20 05:18:08,simple_event,
0b491f,2019-08-20 05:18:09,simple_event,
